present_in_dict,word,present_BUS,present_UNESCO,present_book,sum
1,presto,0,0,1,1
1,presume,0,0,1,1
1,pretax,1,0,0,1
1,prevalent,0,0,1,1
1,priceless,0,0,1,1
1,prichard,0,0,1,1
1,primary,1,0,0,1
1,principality,0,0,1,1
1,privacy,0,1,0,1
1,probate,1,0,0,1
1,profitability,1,0,0,1
1,prohibitive,0,0,1,1
1,prominence,0,0,1,1
1,prominently,0,0,1,1
1,promise,0,0,1,1
1,promissory,1,0,0,1
1,promontory,0,0,1,1
1,promulgate,0,0,1,1
1,prospective,0,0,1,1
1,protected,0,0,1,1
1,protectionism,1,0,0,1
1,protozoan,0,0,1,1
1,provider,1,0,0,1
1,pryor,0,0,1,1
1,pubescens,0,0,1,1
1,puffin,0,0,1,1
1,pullback,1,0,0,1
1,pulverise,0,0,1,1
1,purchaser,0,0,1,1
1,purely,0,0,1,1
1,purposes,0,0,1,1
1,putnam,0,0,1,1
1,pygmy,0,0,1,1
1,quanto,1,0,0,1
1,quartile,1,0,0,1
1,queer,0,0,1,1
1,quetico,0,0,1,1
1,quietly,0,0,1,1
1,quiver,0,0,1,1
1,racquet,0,0,1,1
1,radically,0,0,1,1
1,rainey,0,0,1,1
1,ralph,0,0,1,1
1,rancho,0,0,1,1
1,rangifer,0,0,1,1
1,rapacity,0,0,1,1
1,rapidity,0,0,1,1
1,ratchet,1,0,0,1
1,rationality,1,0,0,1
1,raymond,0,0,1,1
1,realtor,1,0,0,1
1,rebellion,0,0,1,1
1,reception,0,0,1,1
1,reciprocal,0,1,0,1
1,reckon,0,0,1,1
1,reconstruction,1,0,0,1
1,recuperate,0,0,1,1
1,recuperation,0,0,1,1
1,recur,1,0,0,1
1,recurvirostra,0,0,1,1
1,redding,0,0,1,1
1,redemption,1,0,0,1
1,redlining,1,0,0,1
1,redoubtable,0,0,1,1
1,redshank,0,0,1,1
1,redstart,0,0,1,1
1,redwing,0,0,1,1
1,reedbuck,0,0,1,1
1,reef,0,0,1,1
1,refrain,0,0,1,1
1,reid,0,0,1,1
1,reimbursement,1,0,0,1
1,reinet,0,0,1,1
1,reit,1,0,0,1
1,reliance,0,0,1,1
1,remembrance,0,0,1,1
1,removal,0,0,1,1
1,renshaw,0,0,1,1
1,reorganisation,1,0,0,1
1,repay,0,0,1,1
1,repeatedly,0,0,1,1
1,repo,1,0,0,1
1,reprehensible,0,0,1,1
1,reprint,0,0,1,1
1,republican,0,0,1,1
1,resent,0,0,1,1
1,reservoir,0,0,1,1
1,residuum,0,0,1,1
1,resplendent,0,0,1,1
1,restrictive,1,0,0,1
1,retard,0,0,1,1
1,retracement,1,0,0,1
1,retreat,0,0,1,1
1,retrieve,0,0,1,1
1,retrogression,0,0,1,1
1,rev,0,0,1,1
1,revaluation,1,0,0,1
1,revenge,0,0,1,1
1,reverence,0,0,1,1
1,revocable,1,0,0,1
1,rhodesian,0,0,1,1
1,rial,1,0,0,1
1,ricardian,1,0,0,1
1,ricardo,1,0,0,1
1,richmond,0,0,1,1
1,rico,0,0,1,1
1,ridiculous,0,0,1,1
1,ridiculously,0,0,1,1
1,rightfully,0,0,1,1
1,riot,0,0,1,1
1,ripen,0,0,1,1
1,ripple,1,0,0,1
1,robe,0,0,1,1
1,robert,0,0,1,1
1,robins,0,0,1,1
1,roughly,0,0,1,1
1,row,0,0,1,1
1,rsi,1,0,0,1
1,ruddy,0,0,1,1
1,rude,0,0,1,1
1,rumour,0,0,1,1
1,runoff,1,0,0,1
1,rural,0,0,1,1
1,russo,0,0,1,1
1,rustenburg,0,0,1,1
1,rut,0,0,1,1
1,s.g,0,0,1,1
1,sabi,0,0,1,1
1,sac,0,0,1,1
1,safeguard,0,0,1,1
1,saguenay,0,0,1,1
1,sahib,0,0,1,1
1,sailor,0,0,1,1
1,sakhalina,0,0,1,1
1,salem,0,0,1,1
1,sanction,1,0,0,1
1,sanderson,0,0,1,1
1,sandy,0,0,1,1
1,sanford,0,0,1,1
1,sasin,0,0,1,1
1,sauter,0,0,1,1
1,scalability,1,0,0,1
1,scaup,0,0,1,1
1,scenario,1,0,0,1
1,scholes,1,0,0,1
1,schumpeter,1,0,0,1
1,sconce,0,0,1,1
1,scotch,0,0,1,1
1,scrape,0,0,1,1
1,screening,0,0,1,1
1,screw,0,0,1,1
1,scribner's,0,0,1,1
1,sdr,1,0,0,1
1,seaman,0,0,1,1
1,seasonally,1,0,0,1
1,secrecy,0,0,1,1
1,seethe,0,0,1,1
1,selangor,0,0,1,1
1,semipalmata,0,0,1,1
1,sen,1,0,0,1
1,sender,0,0,1,1
1,seng,1,0,0,1
1,sensitive,0,0,1,1
1,seriousness,0,0,1,1
1,serpent,0,0,1,1
1,setter,0,0,1,1
1,sewage,0,0,1,1
1,sewer,0,0,1,1
1,shaft,0,0,1,1
1,shameful,0,0,1,1
1,shawnee,0,0,1,1
1,shea,0,0,1,1
1,sheepless,0,0,1,1
1,shipper,0,0,1,1
1,shout,0,0,1,1
1,showy,0,0,1,1
1,shrike,0,0,1,1
1,shutdown,1,0,0,1
1,shy,0,0,1,1
1,shylock,0,0,1,1
1,siberian,0,0,1,1
1,sickle,0,0,1,1
1,sika,0,0,1,1
1,silently,0,0,1,1
1,similarly,0,0,1,1
1,simultaneously,0,0,1,1
1,sinew,0,0,1,1
1,sing,0,0,1,1
1,singer,0,0,1,1
1,sirenian,0,0,1,1
1,siskin,0,0,1,1
1,sitka,0,0,1,1
1,skulk,0,0,1,1
1,sleet,0,0,1,1
1,sleeve,0,0,1,1
1,sloanaker,0,0,1,1
1,slouch,0,0,1,1
1,slug,0,0,1,1
1,smartweed,0,0,1,1
1,smell,0,0,1,1
1,sneak,0,0,1,1
1,soar,0,0,1,1
1,socialism,1,0,0,1
1,solemnly,0,0,1,1
1,solitude,0,0,1,1
1,solvency,1,0,0,1
1,somaliland,0,0,1,1
1,somnolent,0,0,1,1
1,sonia,1,0,0,1
1,sonoyta,0,0,1,1
1,sordidly,0,0,1,1
1,soundness,0,0,1,1
1,southeastward,0,0,1,1
1,sparingly,0,0,1,1
1,speculation,1,0,0,1
1,speedily,0,0,1,1
1,spencer,0,0,1,1
1,sperry,0,0,1,1
1,sponsor,1,0,0,1
1,sprague,0,0,1,1
1,squatarola,0,0,1,1
1,stabilisation,1,0,0,1
1,stability,1,0,0,1
1,stagger,0,0,1,1
1,stagnation,1,0,0,1
1,staley,0,0,1,1
1,stall,0,0,1,1
1,stamen,0,0,1,1
1,standpoint,0,0,1,1
1,stately,0,0,1,1
1,stationary,0,0,1,1
1,steagall,1,0,0,1
1,steel,0,0,1,1
1,steer,0,0,1,1
1,stephan,0,0,1,1
1,stern,0,0,1,1
1,sternly,0,0,1,1
1,steward,0,1,0,1
1,steytlerville,0,0,1,1
1,sticky,1,0,0,1
1,stir,0,0,1,1
1,stockman,0,0,1,1
1,stoppage,0,0,1,1
1,stormy,0,0,1,1
1,straddle,1,0,0,1
1,stratton,0,0,1,1
1,stray,0,0,1,1
1,strengthen,0,1,0,1
1,strenuous,0,0,1,1
1,strigosus,0,0,1,1
1,strychnine,0,0,1,1
1,stubble,0,0,1,1
1,subprime,1,0,0,1
1,subrogation,1,0,0,1
1,subruficollis,0,0,1,1
1,subsidy,1,0,0,1
1,substitute,1,0,0,1
1,subtle,0,0,1,1
1,succession,0,0,1,1
1,suffice,0,0,1,1
1,sumatra,0,0,1,1
1,summon,0,0,1,1
1,sunset,0,0,1,1
1,supineness,0,0,1,1
1,supplement,0,0,1,1
1,surgeon,0,0,1,1
1,surpass,0,0,1,1
1,suspicion,0,0,1,1
1,sway,0,0,1,1
1,switch,1,0,0,1
1,swivel,0,0,1,1
1,symbol,1,0,0,1
1,syndication,1,0,0,1
1,t.j,0,0,1,1
1,talbott,0,0,1,1
1,tan,0,0,1,1
1,tape,1,0,0,1
1,taper,1,0,0,1
1,tarp,1,0,0,1
1,taxpayer,1,0,0,1
1,tejon,0,0,1,1
1,temporise,0,0,1,1
1,ten,0,0,1,1
1,tentacle,0,0,1,1
1,tenure,0,0,1,1
1,testify,0,0,1,1
1,tex,0,0,1,1
1,texans,0,0,1,1
1,theoretical,1,0,0,1
1,thereon,0,0,1,1
1,thicket,0,0,1,1
1,third,0,0,1,1
1,thirst,0,0,1,1
1,thirty,0,0,1,1
1,thought,0,0,1,1
1,thousand,0,0,1,1
1,ticker,1,0,0,1
1,tilcomb,0,0,1,1
1,tinkham,0,0,1,1
1,tiny,0,0,1,1
1,tiresome,0,0,1,1
1,titcomb,0,0,1,1
1,titmice,0,0,1,1
1,toco,0,0,1,1
1,toil,0,0,1,1
1,tomalin,0,0,1,1
1,toro,0,0,1,1
1,tort,1,0,0,1
1,tortoise,0,0,1,1
1,toumey,0,0,1,1
1,towne,0,0,1,1
1,tracker,1,0,0,1
1,trademark,1,0,0,1
1,tradeoff,1,0,0,1
1,tradition,0,0,1,1
1,traditionally,0,1,0,1
1,trammel,0,0,1,1
1,transcendant,0,0,1,1
1,transdisciplinary,0,1,0,1
1,transferable,1,0,0,1
1,transmit,0,0,1,1
1,treeless,0,0,1,1
1,tremble,0,0,1,1
1,tribe,0,0,1,1
1,tribune,0,0,1,1
1,tricolour,0,0,1,1
1,trinity,0,0,1,1
1,tropicalis,0,0,1,1
1,troublesome,0,0,1,1
1,trough,1,0,0,1
1,tryngites,0,0,1,1
1,tucson,0,0,1,1
1,tumble,0,0,1,1
1,tupaias,0,0,1,1
1,turner,0,0,1,1
1,tyrranus,0,0,1,1
1,ucc,1,0,0,1
1,ugly,0,0,1,1
1,ui,1,0,0,1
1,ultimately,0,0,1,1
1,unamortized,1,0,0,1
1,unbundle,1,0,0,1
1,uncommon,0,0,1,1
1,unconventional,1,0,0,1
1,underemployment,1,0,0,1
1,underground,1,0,0,1
1,understudy,0,0,1,1
1,underwater,1,0,0,1
1,undesirable,0,0,1,1
1,undestroyed,0,0,1,1
1,undivided,1,0,0,1
1,unflagging,0,0,1,1
1,ungentlemanly,0,0,1,1
1,unhappily,0,0,1,1
1,unhurt,0,0,1,1
1,unilateral,1,0,0,1
1,uninsured,1,0,0,1
1,unintended,0,1,0,1
1,unitized,1,0,0,1
1,unjustifiable,0,0,1,1
1,unlike,0,0,1,1
1,unlisted,1,0,0,1
1,unload,0,0,1,1
1,unnumbered,0,0,1,1
1,unobtainable,0,0,1,1
1,unopened,0,0,1,1
1,unpaid,1,0,0,1
1,unprecedented,0,0,1,1
1,unquestionably,0,0,1,1
1,unsalaried,0,0,1,1
1,unscrupulous,0,0,1,1
1,unselfish,0,0,1,1
1,unsolicited,1,0,0,1
1,unsurpassed,0,0,1,1
1,untenanted,0,0,1,1
1,unthinking,0,0,1,1
1,untimely,0,0,1,1
1,untold,0,0,1,1
1,unwilling,0,0,1,1
1,upward,0,0,1,1
1,upwards,0,0,1,1
1,urban,1,0,0,1
1,urgency,0,1,0,1
1,urgent,0,0,1,1
1,urgently,0,0,1,1
1,ursus,0,0,1,1
1,usaid,1,0,0,1
1,usda,1,0,0,1
1,usefulness,0,0,1,1
1,utica,0,0,1,1
1,uttermost,0,0,1,1
1,vacant,0,0,1,1
1,var,1,0,0,1
1,variously,0,0,1,1
1,vastly,0,0,1,1
1,vega,1,0,0,1
1,velocity,1,0,0,1
1,venetian,0,0,1,1
1,ventura,0,0,1,1
1,verde,0,0,1,1
1,verdi,0,0,1,1
1,vermillion,0,0,1,1
1,vicissitude,0,0,1,1
1,viii,0,0,1,1
1,villosus,0,0,1,1
1,vintage,1,0,0,1
1,violently,0,0,1,1
1,viral,1,0,0,1
1,vivos,1,0,0,1
1,vix,1,0,0,1
1,void,1,0,0,1
1,voodoo,1,0,0,1
1,vouch,0,0,1,1
1,voucher,1,0,0,1
1,vulpes,0,0,1,1
1,vwap,1,0,0,1
1,w.d,0,0,1,1
1,w.f,0,0,1,1
1,w.i,0,0,1,1
1,w.j,0,0,1,1
1,w.w,0,0,1,1
1,wac,1,0,0,1
1,waco,0,0,1,1
1,wagner,0,0,1,1
1,wagtail,0,0,1,1
1,wainwright,0,0,1,1
1,wane,0,0,1,1
1,wayne,0,0,1,1
1,weaken,0,0,1,1
1,wedge,1,0,0,1
1,weightless,1,0,0,1
1,wenz,0,0,1,1
1,wharf,0,0,1,1
1,what,0,0,1,1
1,wheeler,0,0,1,1
1,whereon,0,0,1,1
1,which,0,0,1,1
1,whichever,0,0,1,1
1,whitney,0,0,1,1
1,whiz,0,0,1,1
1,whom,0,0,1,1
1,why,0,0,1,1
1,widgeon,0,0,1,1
1,widower,1,0,0,1
1,wildcat,1,0,0,1
1,wildebeest,0,0,1,1
1,wildly,0,0,1,1
1,willingly,0,0,1,1
1,wilmington,0,0,1,1
1,windstorm,1,0,0,1
1,winnipeg,0,0,1,1
1,wirehouse,1,0,0,1
1,woe,0,0,1,1
1,wolfish,0,0,1,1
1,women's,0,0,1,1
1,wooden,0,0,1,1
1,woodrow,0,0,1,1
1,woof,0,0,1,1
1,wooley,0,0,1,1
1,woolly,0,0,1,1
1,workman,0,0,1,1
1,worthington,0,0,1,1
1,would,0,0,1,1
1,wreck,0,0,1,1
1,wrongful,1,0,0,1
1,wynaad,0,0,1,1
1,xii,0,0,1,1
1,xix,0,0,1,1
1,xli,0,0,1,1
1,xlii,0,0,1,1
1,xliii,0,0,1,1
1,xliv,0,0,1,1
1,xvi,0,0,1,1
1,xviii,0,0,1,1
1,xxi,0,0,1,1
1,xxii,0,0,1,1
1,xxix,0,0,1,1
1,xxv,0,0,1,1
1,xxvi,0,0,1,1
1,xxvii,0,0,1,1
1,xxviii,0,0,1,1
1,xxx,0,0,1,1
1,xxxi,0,0,1,1
1,xxxii,0,0,1,1
1,xxxiii,0,0,1,1
1,xxxiv,0,0,1,1
1,xxxix,0,0,1,1
1,xxxv,0,0,1,1
1,xxxvi,0,0,1,1
1,xxxvii,0,0,1,1
1,xxxxxxxxxxxx,0,0,1,1
1,yak,0,0,1,1
1,yalakom,0,0,1,1
1,yk,1,0,0,1
1,yo,1,0,0,1
1,yucatan,0,0,1,1
1,zacks,1,0,0,1
1,zululand,0,0,1,1
1,a.k,0,0,1,1
1,a.m,0,0,1,1
1,a.o,0,0,1,1
1,a.r,0,0,1,1
1,aaa,1,0,0,1
1,aarp,1,0,0,1
1,abbey,0,0,1,1
1,abdicate,0,0,1,1
1,abenomics,1,0,0,1
1,aberdeen,0,0,1,1
1,abhorrence,0,0,1,1
1,ably,0,0,1,1
1,abnormal,1,0,0,1
1,aboard,0,0,1,1
1,abound,0,0,1,1
1,abruptly,0,0,1,1
1,abyssinia,0,0,1,1
1,abyssinian,0,0,1,1
1,ac,1,0,0,1
1,acceleration,1,0,0,1
1,accipiter,0,0,1,1
1,accipitrinus,0,0,1,1
1,acclimatisation,0,0,1,1
1,accountable,0,0,1,1
1,accountancy,1,0,0,1
1,accretive,1,0,0,1
1,accurate,0,0,1,1
1,accurately,0,0,1,1
1,achievement,0,1,0,1
1,acid,1,0,0,1
1,ackermann,1,0,0,1
1,acknowledgement,0,1,0,1
1,acme,0,0,1,1
1,acres,0,0,1,1
1,actionable,0,1,0,1
1,actitis,0,0,1,1
1,actually,0,0,1,1
1,acumen,0,0,1,1
1,acwi,1,0,0,1
1,ad,1,0,0,1
1,adaptive,1,0,0,1
1,addison,0,0,1,1
1,adhere,0,0,1,1
1,adhesion,1,0,0,1
1,adjudication,1,0,0,1
1,administrator,1,0,0,1
1,admiralty,0,0,1,1
1,admirer,0,0,1,1
1,admission,1,0,0,1
1,adopter,1,0,0,1
1,adr,1,0,0,1
1,adv,1,0,0,1
1,adventurer,0,0,1,1
1,adversely,0,0,1,1
1,advertisement,0,0,1,1
1,advisable,0,0,1,1
1,advisory,1,0,0,1
1,adx,1,0,0,1
1,aedes,0,0,1,1
1,aer,1,0,0,1
1,aestiva,0,0,1,1
1,aestrelata,0,0,1,1
1,affidavit,0,0,1,1
1,affirmative,1,0,0,1
1,afognak,0,0,1,1
1,aforesaid,0,0,1,1
1,afternoon,0,0,1,1
1,against,0,0,1,1
1,aggravate,0,0,1,1
1,aggregation,1,0,0,1
1,agility,0,0,1,1
1,agitation,0,0,1,1
1,agoin,0,0,1,1
1,agony,0,0,1,1
1,agra,0,0,1,1
1,agreeable,0,0,1,1
1,agribusiness,1,0,0,1
1,ah,0,0,1,1
1,ai,1,0,0,1
1,ailment,0,0,1,1
1,aircraft,1,0,0,1
1,airily,0,0,1,1
1,aix,0,0,1,1
1,ajar,0,0,1,1
1,aktiengesellschaft,1,0,0,1
1,alberta's,0,0,1,1
1,alcohol,0,0,1,1
1,aleatory,1,0,0,1
1,alertness,0,0,1,1
1,algorithmic,1,0,0,1
1,allegation,0,0,1,1
1,alleghanies,0,0,1,1
1,alleghany,0,0,1,1
1,allegheny,0,0,1,1
1,allocate,1,0,0,1
1,allocational,1,0,0,1
1,allows,0,0,1,1
1,alluvial,0,0,1,1
1,almost,0,0,1,1
1,alphabet,1,0,0,1
1,alphabetical,0,0,1,1
1,alphabetically,0,0,1,1
1,alt,0,0,1,1
1,altcoin,1,0,0,1
1,alternately,0,0,1,1
1,altitude,0,0,1,1
1,altman,1,0,0,1
1,altruism,1,0,0,1
1,amalgamation,1,0,0,1
1,amazement,0,0,1,1
1,amazona,0,0,1,1
1,ambitious,0,0,1,1
1,ambush,0,0,1,1
1,amenable,0,0,1,1
1,amend,1,0,0,1
1,amherst,0,0,1,1
1,amid,0,0,1,1
1,amidst,0,0,1,1
1,amiss,0,0,1,1
1,amortisable,1,0,0,1
1,ample,0,0,1,1
1,amplify,0,1,0,1
1,amuck,0,0,1,1
1,amuse,0,0,1,1
1,amusement,0,0,1,1
1,anaemia,0,0,1,1
1,analogue,0,1,0,1
1,analytics,1,0,0,1
1,anarchist,0,0,1,1
1,anatomy,0,0,1,1
1,android,1,0,0,1
1,andros,0,0,1,1
1,anew,0,0,1,1
1,angustirostris,0,0,1,1
1,animals,0,0,1,1
1,animas,0,0,1,1
1,anne,0,0,1,1
1,annex,0,0,1,1
1,announce,1,0,0,1
1,annualize,1,0,0,1
1,annuitant,1,0,0,1
1,ano,0,0,1,1
1,anodorhynchus,0,0,1,1
1,anomaly,1,0,0,1
1,anonyme,1,0,0,1
1,anonymizing,0,1,0,1
1,anova,1,0,0,1
1,ante,1,0,0,1
1,anticipation,1,0,0,1
1,anticipatory,1,0,0,1
1,antilles,0,0,1,1
1,antlered,0,0,1,1
1,antwerp,1,0,0,1
1,anxiously,0,0,1,1
1,anymore,0,0,1,1
1,anything,0,0,1,1
1,apache,0,0,1,1
1,aperture,1,0,0,1
1,aphelocoma,0,0,1,1
1,apoda,0,0,1,1
1,apologise,0,0,1,1
1,apologist,0,0,1,1
1,apology,0,0,1,1
1,apostle,0,0,1,1
1,appellate,1,0,0,1
1,append,0,0,1,1
1,appliance,0,0,1,1
1,applicant,0,0,1,1
1,appointment,0,0,1,1
1,appreciable,0,0,1,1
1,apprehend,0,0,1,1
1,approximation,0,0,1,1
1,apt,0,0,1,1
1,aptitude,1,0,0,1
1,apure,0,0,1,1
1,arbitrageur,1,0,0,1
1,arbitration,1,0,0,1
1,arboreal,0,0,1,1
1,arc,1,0,0,1
1,arca,1,0,0,1
1,archipelago,0,0,1,1
1,archival,0,1,0,1
1,ardour,0,0,1,1
1,arduous,0,0,1,1
1,arenaria,0,0,1,1
1,arigeles,0,0,1,1
1,aristocratic,0,0,1,1
1,arithmetic,1,0,0,1
1,ariz,0,0,1,1
1,ark,0,0,1,1
1,armour,0,0,1,1
1,armpit,0,0,1,1
1,arquatella,0,0,1,1
1,arraignment,0,0,1,1
1,arrogance,0,0,1,1
1,arsenical,0,0,1,1
1,artefact,0,1,0,1
1,artesian,0,0,1,1
1,artist,0,1,0,1
1,artistic,0,1,0,1
1,aru,0,0,1,1
1,ash,0,0,1,1
1,ashi,1,0,0,1
1,ashland,0,0,1,1
1,ashore,0,0,1,1
1,ashtabula,0,0,1,1
1,asinine,0,0,1,1
1,asio,0,0,1,1
1,askance,0,0,1,1
1,asperity,0,0,1,1
1,asphalt,0,0,1,1
1,aspiration,0,1,0,1
1,assassinate,0,0,1,1
1,assateague,0,0,1,1
1,assertion,0,0,1,1
1,assessable,1,0,0,1
1,assign,0,0,1,1
1,asso,0,0,1,1
1,assortment,1,0,0,1
1,assumable,1,0,0,1
1,assumption,1,0,0,1
1,assuredly,0,0,1,1
1,astonishment,0,0,1,1
1,astoundingly,0,0,1,1
1,astray,0,0,1,1
1,astronomy,0,1,0,1
1,atlas,0,0,1,1
1,atom,0,0,1,1
1,atomic,1,0,0,1
1,atone,0,0,1,1
1,atonement,0,0,1,1
1,atricapillus,0,0,1,1
1,attendant,0,0,1,1
1,attest,0,0,1,1
1,attraction,0,0,1,1
1,attrition,1,0,0,1
1,au,0,0,1,1
1,auburn,0,0,1,1
1,audience,0,1,0,1
1,auger,0,0,1,1
1,aughey,0,0,1,1
1,augment,1,0,0,1
1,auratus,0,0,1,1
1,auspice,0,0,1,1
1,austerity,1,0,0,1
1,australia,0,0,1,1
1,authorise,1,0,0,1
1,authorization,1,0,0,1
1,autocorrelation,1,0,0,1
1,automation,1,0,0,1
1,automobiles,0,0,1,1
1,autum,0,0,1,1
1,auxiliary,0,0,1,1
1,available,0,0,1,1
1,availables,0,0,1,1
1,avalon,0,0,1,1
1,ave,0,0,1,1
1,avidity,0,0,1,1
1,avifauna,0,0,1,1
1,avocans,0,0,1,1
1,away,0,0,1,1
1,aways,0,0,1,1
1,awe,0,0,1,1
1,awkward,0,0,1,1
1,axis,0,0,1,1
1,aye,0,0,1,1
1,b.c,0,0,1,1
1,b.e.a,0,0,1,1
1,backbone,0,0,1,1
1,backdate,1,0,0,1
1,backdoor,1,0,0,1
1,backflush,1,0,0,1
1,backlog,1,0,0,1
1,backorder,1,0,0,1
1,backtesting,1,0,0,1
1,backup,1,0,0,1
1,baeolophus,0,0,1,1
1,baffle,0,0,1,1
1,baggage,0,0,1,1
1,bahama,0,0,1,1
1,bailout,1,0,0,1
1,bake,0,0,1,1
1,ball,0,0,1,1
1,ballpark,1,0,0,1
1,baltic,1,0,0,1
1,bancassurance,1,0,0,1
1,bandicoots,0,0,1,1
1,bandwagon,1,0,0,1
1,bandwidth,0,1,0,1
1,bangetty,0,0,1,1
1,bangor,0,0,1,1
1,banquet,0,0,1,1
1,baptism,1,0,0,1
1,baptiste,1,0,0,1
1,barbarity,0,0,1,1
1,barbary,0,0,1,1
1,barbed,0,0,1,1
1,barbell,1,0,0,1
1,bargain,0,0,1,1
1,baringo,0,0,1,1
1,barotse,0,0,1,1
1,barrens,0,0,1,1
1,barwonleigh,0,0,1,1
1,baseline,1,0,0,1
1,basin,0,0,1,1
1,bastard,0,0,1,1
1,batanta,0,0,1,1
1,batch,1,0,0,1
1,batter,0,0,1,1
1,battery,0,0,1,1
1,battlefield,0,0,1,1
1,battue,0,0,1,1
1,baum,0,0,1,1
1,baye,1,0,0,1
1,bb,1,0,0,1
1,bc,1,0,0,1
1,bcg,1,0,0,1
1,be,0,0,1,1
1,beacon,1,0,0,1
1,beale,0,0,1,1
1,beardsley,0,0,1,1
1,bearish,1,0,0,1
1,becomingly,0,0,1,1
1,bed,0,0,1,1
1,bedloe,0,0,1,1
1,bedraggled,0,0,1,1
1,beechnuts,0,0,1,1
1,been,0,0,1,1
1,beens,0,0,1,1
1,beet,0,0,1,1
1,beetlehead,0,0,1,1
1,beeville,0,0,1,1
1,befall,0,0,1,1
1,befog,0,0,1,1
1,before,0,0,1,1
1,befriend,0,0,1,1
1,beget,0,0,1,1
1,beggar,0,0,1,1
1,begins,0,0,1,1
1,begone,0,0,1,1
1,behemoth,0,0,1,1
1,behest,0,0,1,1
1,behring,0,0,1,1
1,beisa,0,0,1,1
1,belington,0,0,1,1
1,belle,0,0,1,1
1,bellicose,0,0,1,1
1,bellingham,0,0,1,1
1,bellow,0,0,1,1
1,belongs,0,0,1,1
1,belton,0,0,1,1
1,beneath,0,0,1,1
1,benighted,0,0,1,1
1,benjamin,1,0,0,1
1,bennington,0,0,1,1
1,bequeath,0,0,1,1
1,berhad,1,0,0,1
1,berkeley,0,0,1,1
1,bermuda,1,0,0,1
1,bernanke,1,0,0,1
1,bernie,1,0,0,1
1,beseech,0,0,1,1
1,bespeak,1,0,0,1
1,bet,1,0,0,1
1,bethesda,0,1,0,1
1,betterment,0,0,1,1
1,betty,0,0,1,1
1,between,0,0,1,1
1,beware,0,0,1,1
1,bhamo,0,0,1,1
1,bi,0,0,1,1
1,bibliometrics,0,1,0,1
1,bicameral,1,0,0,1
1,biennial,0,0,1,1
1,billbug,0,0,1,1
1,billings,1,0,0,1
1,bin,1,0,0,1
1,binance,1,0,0,1
1,binary,1,0,0,1
1,binoculars,0,0,1,1
1,biodiversity,0,1,0,1
1,bioremediation,1,0,0,1
1,bipedal,0,0,1,1
1,bird's,0,0,1,1
1,birdshooter,0,0,1,1
1,birth,0,0,1,1
1,bitt,0,0,1,1
1,blackbirds,0,0,1,1
1,blackcap,0,0,1,1
1,blacken,0,0,1,1
1,blackfoot,0,0,1,1
1,blackhead,0,0,1,1
1,blameless,0,0,1,1
1,blanca,0,0,1,1
1,blanchard,1,0,0,1
1,blank,0,0,1,1
1,bleach,0,0,1,1
1,bliley,1,0,0,1
1,blithely,0,0,1,1
1,blizzard,0,0,1,1
1,blogger,1,0,0,1
1,bloodshed,0,0,1,1
1,bloodsucking,0,0,1,1
1,blotter,1,0,0,1
1,blowpipe,0,0,1,1
1,bludgeon,0,0,1,1
1,blueprint,0,1,0,1
1,bluewing,0,0,1,1
1,blunder,0,0,1,1
1,blunderbuss,0,0,1,1
1,blush,0,0,1,1
1,bluster,0,0,1,1
1,boastful,0,0,1,1
1,bobolinks,0,0,1,1
1,boggy,0,0,1,1
1,bogle,1,0,0,1
1,bogoslof,0,0,1,1
1,boil,1,0,0,1
1,boiler,1,0,0,1
1,boilerplate,1,0,0,1
1,bollinger,1,0,0,1
1,bollworm,0,0,1,1
1,bolsa,0,0,1,1
1,bombardment,0,0,1,1
1,bombay,1,0,0,1
1,bondholder,1,0,0,1
1,bonin,0,0,1,1
1,booby,0,0,1,1
1,bookie,1,0,0,1
1,bookkeeping,1,0,0,1
1,booklet,0,0,1,1
1,bookshelf,0,0,1,1
1,boomer,1,0,0,1
1,borders,0,0,1,1
1,boreal,0,0,1,1
1,borealis,0,0,1,1
1,both,0,0,1,1
1,bottle,0,0,1,1
1,bottleneck,1,0,0,1
1,bounden,0,0,1,1
1,boundless,0,0,1,1
1,bountiful,0,0,1,1
1,bountifully,0,0,1,1
1,bower,0,0,1,1
1,bowery,0,0,1,1
1,boxer,0,0,1,1
1,bracket,1,0,0,1
1,bradstreet,1,0,0,1
1,brag,0,0,1,1
1,bravery,0,0,1,1
1,brazen,0,0,1,1
1,breach,1,0,0,1
1,breakdown,1,0,0,1
1,breakeven,1,0,0,1
1,breakfast,0,0,1,1
1,breakout,1,0,0,1
1,breath,0,0,1,1
1,breathe,0,0,1,1
1,brent,1,0,0,1
1,brewer,0,0,1,1
1,brexit,1,0,0,1
1,bribe,0,0,1,1
1,brigadier,0,0,1,1
1,brightly,0,0,1,1
1,bringing,0,0,1,1
1,briny,0,0,1,1
1,brittany,0,0,1,1
1,broadbill,0,0,1,1
1,broaden,0,1,0,1
1,brocket,0,0,1,1
1,broiler,0,0,1,1
1,brokercheck,1,0,0,1
1,bronxdale,0,0,1,1
1,brow,0,0,1,1
1,brownfield,1,0,0,1
1,brushy,0,0,1,1
1,brute,0,0,1,1
1,bubo,0,0,1,1
1,bubonic,0,0,1,1
1,buchanan,1,0,0,1
1,bucket,0,0,1,1
1,budders,0,0,1,1
1,buff,0,0,1,1
1,bufflehead,0,0,1,1
1,buggy,0,0,1,1
